Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
HDFCBANK,EQ,2017-05-15,1551.65,1550.0,1557.2,1542.25,1553,1553.4,1550.73,701195,1087367600.0,15104,309282,44.11,5,2017,1553.4,0.0,Slight or No change
HDFCBANK,EQ,2017-05-16,1553.4,1555.0,1562.0,1548.25,1561.85,1559.65,1555.11,897594,1395856787.0,21073,347734,38.74,5,2017,1556.9088823478273,0.004023432470709354,Slight or No change
HDFCBANK,EQ,2017-05-17,1559.65,1558.8,1565.4,1551.5,1557.5,1557.15,1557.51,868118,1352102517.0,32732,367931,42.38,5,2017,1556.9937329619643,-0.001602923732888839,Slight or No change
HDFCBANK,EQ,2017-05-18,1557.15,1549.0,1561.5,1548.1,1557.5,1557.1,1556.99,776820,1209499656.0,13648,518101,66.7,5,2017,1557.019182193816,-3.2109944449909555e-05,Slight or No change
HDFCBANK,EQ,2017-05-19,1557.1,1559.5,1569.9,1545.25,1568.05,1561.25,1556.93,713534,1110925609.0,18458,296680,41.58,5,2017,1557.7820412401406,0.0026652109691092107,Slight or No change
HDFCBANK,EQ,2017-05-22,1561.25,1565.1,1580.0,1563.1,1579,1576.0,1572.46,715013,1124331912.0,24974,413491,57.83,5,2017,1560.5699936048272,0.009447558046437043,Slight or No change
HDFCBANK,EQ,2017-05-23,1576.0,1580.0,1583.55,1565.0,1569,1569.1,1575.09,770043,1212889748.0,17873,489628,63.58,5,2017,1561.7769192055516,-0.004378172588832552,Slight or No change
HDFCBANK,EQ,2017-05-24,1569.1,1569.05,1575.45,1562.0,1567,1566.75,1566.76,866847,1358143700.0,34901,615909,71.05,5,2017,1562.4601951779982,-0.0014976738257599376,Slight or No change
HDFCBANK,EQ,2017-05-25,1566.75,1567.1,1629.4,1567.1,1613.25,1617.15,1605.26,5022701,8062757340.0,60075,3585041,71.38,5,2017,1586.7007361100755,0.03216850167544294,Slight or No change
HDFCBANK,EQ,2017-05-26,1617.15,1606.65,1632.0,1601.1,1623,1626.0,1617.56,1360789,2201159155.0,31085,754482,55.44,5,2017,1590.914039806017,0.005472590668769151,Slight or No change
HDFCBANK,EQ,2017-05-29,1626.0,1619.8,1648.0,1617.65,1626.65,1631.9,1634.94,1479085,2418209871.0,48257,924191,62.48,5,2017,1595.1916883665442,0.003628536285362971,Slight or No change
HDFCBANK,EQ,2017-05-30,1631.9,1630.0,1633.5,1616.15,1631.4,1629.05,1622.75,1108546,1798890005.0,26377,592343,53.43,5,2017,1597.6480231749604,-0.0017464305410871406,Slight or No change
HDFCBANK,EQ,2017-05-31,1629.05,1625.0,1643.0,1623.15,1640,1636.2,1631.48,1329728,2169429927.0,18717,926698,69.69,5,2017,1600.7343328027496,0.004389061109235426,Slight or No change
HDFCBANK,EQ,2017-06-01,1636.2,1639.0,1639.85,1620.55,1627,1628.6,1630.91,839885,1369779680.0,21114,481729,57.36,6,2017,1602.0755415533088,-0.004644908935338088,Slight or No change
HDFCBANK,EQ,2017-06-02,1628.6,1634.0,1646.1,1626.2,1631.85,1634.25,1636.04,803386,1314369623.0,17867,390838,48.65,6,2017,1603.491643416056,0.003469237381800383,Slight or No change
HDFCBANK,EQ,2017-06-05,1634.25,1633.7,1638.95,1625.0,1638.5,1635.55,1633.27,724975,1184083533.0,14700,327218,45.14,6,2017,1604.7162819387172,0.000795471929019298,Slight or No change
HDFCBANK,EQ,2017-06-06,1635.55,1635.0,1643.8,1630.0,1639,1638.95,1638.5,1250658,2049200642.0,14396,921531,73.68,6,2017,1606.8327903688564,0.0020788114090062315,Slight or No change
HDFCBANK,EQ,2017-06-07,1638.95,1640.4,1644.9,1630.35,1641.3,1640.8,1638.26,638569,1046138987.0,28344,447948,70.15,6,2017,1607.8722259332053,0.00112877146953827,Slight or No change
HDFCBANK,EQ,2017-06-08,1640.8,1643.9,1659.4,1641.65,1643.6,1644.75,1648.3,1062192,1750808058.0,25728,582580,54.85,6,2017,1609.6584480834601,0.0024073622623110857,Slight or No change
HDFCBANK,EQ,2017-06-09,1644.75,1640.1,1670.0,1640.1,1669.9,1666.8,1660.39,1326318,2202209562.0,41645,878389,66.23,6,2017,1612.917300933918,0.013406292749657878,Slight or No change
HDFCBANK,EQ,2017-06-12,1666.8,1664.0,1676.0,1660.0,1666,1668.75,1666.54,992853,1654628890.0,40006,658975,66.37,6,2017,1615.203333675755,0.0011699064074874865,Slight or No change
HDFCBANK,EQ,2017-06-13,1668.75,1661.75,1691.9,1661.0,1674,1676.7,1680.14,1262905,2121860290.0,37080,831771,65.86,6,2017,1618.2475950536368,0.0047640449438202115,Slight or No change
HDFCBANK,EQ,2017-06-14,1676.7,1675.0,1679.95,1667.0,1672.85,1671.2,1672.03,964590,1612824041.0,27840,714323,74.05,6,2017,1620.1767647413858,-0.003280252877676415,Slight or No change
HDFCBANK,EQ,2017-06-15,1671.2,1668.0,1675.6,1653.6,1665,1664.35,1662.08,881673,1465414452.0,17284,530656,60.19,6,2017,1621.6003455824302,-0.004098851124940239,Slight or No change
HDFCBANK,EQ,2017-06-16,1664.35,1665.0,1674.7,1658.1,1667,1669.25,1665.86,938776,1563872405.0,18765,583858,62.19,6,2017,1623.1811732039741,0.002944092288280853,Slight or No change
HDFCBANK,EQ,2017-06-19,1669.25,1671.0,1696.0,1668.4,1690.7,1692.9,1683.38,956383,1609958238.0,26370,581131,60.76,6,2017,1625.4605120602973,0.01416803953871515,Slight or No change
HDFCBANK,EQ,2017-06-20,1692.9,1690.0,1694.0,1679.85,1681.55,1686.55,1686.31,915066,1543084686.0,22817,675274,73.8,6,2017,1627.313484247773,-0.003750959891310801,Slight or No change
HDFCBANK,EQ,2017-06-21,1686.55,1682.6,1701.25,1679.6,1696.9,1698.7,1692.56,852733,1443298487.0,13383,435777,51.1,6,2017,1629.275822238018,0.007204055616495175,Slight or No change
HDFCBANK,EQ,2017-06-22,1698.7,1694.95,1716.0,1691.2,1699,1698.0,1705.36,1668865,2846016910.0,47395,870934,52.19,6,2017,1632.7842938279905,-0.00041207982574908986,Slight or No change
HDFCBANK,EQ,2017-06-23,1698.0,1702.0,1702.75,1675.2,1681.1,1678.65,1684.39,1304367,2197062164.0,40032,835308,64.04,6,2017,1634.5441734910894,-0.011395759717314435,Slight or No change
HDFCBANK,EQ,2017-06-27,1678.65,1689.0,1695.0,1656.25,1667.55,1667.65,1673.41,1500108,2510290433.0,41978,966813,64.45,6,2017,1635.9433360102878,-0.006552884758585731,Slight or No change
HDFCBANK,EQ,2017-06-28,1667.65,1665.0,1675.0,1657.8,1666.5,1666.45,1666.08,1112259,1853114830.0,33276,759351,68.27,6,2017,1636.8702545354286,-0.0007195754504842888,Slight or No change
HDFCBANK,EQ,2017-06-29,1666.45,1667.0,1681.9,1651.1,1655,1663.05,1666.21,2296927,3827159037.0,41505,1515335,65.97,6,2017,1638.4159499783837,-0.0020402652344805317,Slight or No change
HDFCBANK,EQ,2017-06-30,1663.05,1653.8,1660.0,1643.0,1654.85,1652.05,1654.33,1082608,1790989876.0,20154,686217,63.39,6,2017,1638.7850864609009,-0.006614353146327523,Slight or No change
HDFCBANK,EQ,2017-07-03,1652.05,1652.6,1667.5,1647.25,1660,1658.6,1658.07,876083,1452603242.0,29692,555332,63.39,7,2017,1639.209917045077,0.003964771042038739,Slight or No change
HDFCBANK,EQ,2017-07-04,1658.6,1660.25,1666.7,1652.0,1653,1653.35,1656.45,941520,1559578817.0,29651,629966,66.91,7,2017,1639.5283856754158,-0.0031653201495236427,Slight or No change
HDFCBANK,EQ,2017-07-05,1653.35,1653.1,1659.5,1645.0,1647.15,1648.75,1651.02,1003550,1656877513.0,33969,745305,74.27,7,2017,1639.7445721499312,-0.002782230017842502,Slight or No change
HDFCBANK,EQ,2017-07-06,1648.75,1652.55,1663.0,1651.35,1658.95,1658.15,1658.74,1142919,1895807618.0,36276,826102,72.28,7,2017,1640.2232030159332,0.005701288855193276,Slight or No change
HDFCBANK,EQ,2017-07-07,1658.15,1660.85,1669.6,1658.0,1665,1667.2,1663.38,1379349,2294376291.0,34523,989181,71.71,7,2017,1641.044089928795,0.005457889816964601,Slight or No change
HDFCBANK,EQ,2017-07-10,1667.2,1670.7,1748.0,1661.05,1674,1676.35,1674.39,334769,560535368.7,6377,189620,56.64,7,2017,1641.3029206667557,0.005488243761996081,Slight or No change
HDFCBANK,EQ,2017-07-11,1676.35,1677.55,1690.8,1667.1,1676.15,1680.4,1681.6,1102570,1854082215.0,46609,683669,62.01,7,2017,1642.2246686409562,0.002415963253497244,Slight or No change
HDFCBANK,EQ,2017-07-12,1680.4,1680.0,1685.0,1658.55,1680.55,1681.25,1675.45,1434723,2403800090.0,39173,807682,56.3,7,2017,1643.3862597453215,0.0005058319447750481,Slight or No change
HDFCBANK,EQ,2017-07-13,1681.25,1688.0,1693.3,1679.65,1681.05,1683.55,1687.47,1120251,1890389586.0,38013,794284,70.9,7,2017,1644.2985020186698,0.0013680297397768992,Slight or No change
HDFCBANK,EQ,2017-07-14,1683.55,1683.9,1686.05,1672.0,1682,1679.95,1677.65,610813,1024730172.0,19545,245408,40.18,7,2017,1644.7346173824606,-0.002138338629681269,Slight or No change
HDFCBANK,EQ,2017-07-17,1679.95,1682.55,1687.65,1677.0,1685,1682.35,1681.96,599835,1008899560.0,15125,382911,63.84,7,2017,1645.1811226424602,0.001428613946843571,Slight or No change
HDFCBANK,EQ,2017-07-18,1682.35,1679.7,1687.85,1677.35,1685,1683.55,1683.26,580547,977209674.7,20192,275144,47.39,7,2017,1645.6169201906962,0.0007132879602935738,Slight or No change
HDFCBANK,EQ,2017-07-19,1683.55,1685.0,1696.2,1681.85,1691.4,1692.3,1691.79,996811,1686392426.0,23454,496495,49.81,7,2017,1646.5099223459663,0.005197350836031012,Slight or No change
HDFCBANK,EQ,2017-07-20,1692.3,1693.9,1715.0,1688.15,1712,1710.9,1701.51,924619,1573246423.0,29260,475755,51.45,7,2017,1647.6325184887314,0.010990959049813842,Slight or No change
HDFCBANK,EQ,2017-07-21,1710.9,1714.1,1715.25,1700.0,1703.25,1703.05,1708.42,968377,1654392958.0,21353,438841,45.32,7,2017,1648.626262697827,-0.00458822841779194,Slight or No change
HDFCBANK,EQ,2017-07-24,1703.05,1710.0,1740.0,1695.0,1736.2,1735.1,1722.12,4919544,8472024384.0,120635,1776089,36.1,7,2017,1655.8461219520484,0.01881917735826888,Slight or No change
HDFCBANK,EQ,2017-07-25,1735.1,1759.0,1759.0,1733.05,1735.85,1739.65,1746.35,2790117,4872510633.0,58567,1401306,50.22,7,2017,1659.6350237478614,0.002622327243386735,Slight or No change
HDFCBANK,EQ,2017-07-26,1739.65,1742.0,1755.0,1732.5,1751.25,1747.55,1743.52,973836,1697904582.0,30206,460853,47.32,7,2017,1661.0007880608193,0.004541143333429032,Slight or No change
HDFCBANK,EQ,2017-07-27,1747.55,1756.0,1798.8,1751.55,1785.1,1789.65,1783.31,4490428,8007829722.0,53641,2776563,61.83,7,2017,1669.6003385225285,0.02409087007524824,Slight or No change
HDFCBANK,EQ,2017-07-28,1789.65,1772.0,1786.5,1761.1,1774.4,1778.5,1773.42,2313849,4103424872.0,75518,1381677,59.71,7,2017,1673.2264016722895,-0.006230268488251922,Slight or No change
HDFCBANK,EQ,2017-07-31,1778.5,1777.55,1791.0,1766.55,1782,1784.4,1778.4,1842285,3276319757.0,29449,1101211,59.77,7,2017,1676.0976355785267,0.0033174023053135215,Slight or No change
HDFCBANK,EQ,2017-08-01,1784.4,1781.85,1809.15,1772.2,1806,1797.2,1787.29,2129215,3805526020.0,39634,1331147,62.52,8,2017,1679.6076482812869,0.007173279533736698,Slight or No change
HDFCBANK,EQ,2017-08-02,1797.2,1807.0,1807.0,1782.05,1789.4,1791.65,1793.32,1849479,3316710578.0,28704,1073262,58.03,8,2017,1682.3591498045234,-0.0030881371021589388,Slight or No change
HDFCBANK,EQ,2017-08-03,1791.65,1788.0,1792.0,1774.4,1777,1779.95,1784.16,1064196,1898691929.0,40189,532455,50.03,8,2017,1683.7189496439153,-0.006530293305054058,Slight or No change
HDFCBANK,EQ,2017-08-04,1779.95,1777.0,1796.75,1766.15,1788,1790.25,1783.23,886267,1580414901.0,27909,492301,55.55,8,2017,1684.9409589093157,0.005786679401106776,Slight or No change
HDFCBANK,EQ,2017-08-07,1790.25,1786.0,1796.45,1785.0,1788.95,1788.55,1788.9,479665,858070796.5,23375,258332,53.86,8,2017,1685.5802247611539,-0.0009495880463622486,Slight or No change
HDFCBANK,EQ,2017-08-08,1788.55,1792.1,1797.25,1766.1,1776.2,1777.9,1777.66,1008843,1793381528.0,22100,480607,47.64,8,2017,1686.7628976001436,-0.005954544183836008,Slight or No change
HDFCBANK,EQ,2017-08-09,1777.9,1771.0,1777.05,1758.35,1764.85,1764.45,1765.73,817514,1443509254.0,28969,367123,44.91,8,2017,1687.5610856604405,-0.007565104899038166,Slight or No change
HDFCBANK,EQ,2017-08-10,1764.45,1760.0,1766.0,1752.85,1759.9,1760.45,1759.88,1947111,3426688671.0,25032,824172,42.33,8,2017,1689.3021452092728,-0.00226699538099695,Slight or No change
HDFCBANK,EQ,2017-08-11,1760.45,1745.0,1758.0,1731.15,1751.55,1749.05,1745.33,1589959,2775004879.0,44760,933883,58.74,8,2017,1690.4452348496375,-0.006475617029736758,Slight or No change
HDFCBANK,EQ,2017-08-14,1749.05,1753.0,1774.95,1748.0,1756,1757.2,1763.29,894271,1576861460.0,29948,381974,42.71,8,2017,1691.155916515571,0.0046596723935852236,Slight or No change
HDFCBANK,EQ,2017-08-16,1757.2,1762.35,1789.8,1748.55,1780,1781.25,1771.34,1106708,1960350804.0,33007,548143,49.53,8,2017,1692.3274871251353,0.013686546778966413,Slight or No change
HDFCBANK,EQ,2017-08-17,1781.25,1776.25,1780.95,1753.75,1768,1765.4,1770.23,1363717,2414091935.0,28952,430581,31.57,8,2017,1693.4799145803995,-0.008898245614035072,Slight or No change
HDFCBANK,EQ,2017-08-18,1765.4,1760.0,1761.0,1743.0,1754.25,1752.15,1750.79,926866,1622750045.0,32410,591150,63.78,8,2017,1694.1021268385207,-0.007505381216721396,Slight or No change
HDFCBANK,EQ,2017-08-21,1752.15,1754.0,1759.0,1738.2,1742.15,1743.2,1747.56,1002431,1751811096.0,29000,652267,65.07,8,2017,1694.6588882136944,-0.0051080101589475735,Slight or No change
HDFCBANK,EQ,2017-08-22,1743.2,1751.3,1754.0,1736.8,1748.55,1747.0,1744.99,1652389,2883401580.0,61483,1038533,62.85,8,2017,1695.6193146779792,0.0021798990362551507,Slight or No change
HDFCBANK,EQ,2017-08-23,1747.0,1750.0,1777.95,1750.0,1769.1,1772.45,1767.91,840131,1485274496.0,28305,449582,53.51,8,2017,1696.3294770430334,0.014567830566685869,Slight or No change
HDFCBANK,EQ,2017-08-24,1772.45,1774.9,1774.95,1759.15,1767.5,1762.5,1764.17,1969569,3474659289.0,29178,584539,29.68,8,2017,1697.7329411551555,-0.0056136985528506544,Slight or No change
HDFCBANK,EQ,2017-08-28,1762.5,1762.4,1771.15,1758.35,1759.75,1762.25,1764.02,376946,664940795.8,18676,164586,43.66,8,2017,1697.9937725763875,-0.00014184397163119478,Slight or No change
HDFCBANK,EQ,2017-08-29,1762.25,1759.0,1759.0,1738.0,1748.95,1746.15,1744.1,1229649,2144630136.0,25477,657465,53.47,8,2017,1698.6206024389473,-0.009136047666335578,Slight or No change
HDFCBANK,EQ,2017-08-30,1746.15,1751.95,1770.0,1750.05,1769.65,1768.55,1763.86,673580,1188103642.0,18278,340011,50.48,8,2017,1699.1156870042191,0.01282822208859491,Slight or No change
HDFCBANK,EQ,2017-08-31,1768.55,1772.0,1779.85,1756.4,1769,1776.45,1772.21,1825859,3235800483.0,36463,844787,46.27,8,2017,1700.571864463359,0.004466936190664628,Slight or No change
HDFCBANK,EQ,2017-09-01,1776.45,1781.0,1781.45,1761.1,1765,1767.6,1771.67,573793,1016570200.0,19096,240856,41.98,9,2017,1700.9661627638425,-0.004981845816093955,Slight or No change
HDFCBANK,EQ,2017-09-04,1767.6,1765.0,1765.0,1746.1,1750,1750.9,1752.37,910631,1595764536.0,31359,527482,57.92,9,2017,1701.4280268390107,-0.009447838877574055,Slight or No change
HDFCBANK,EQ,2017-09-05,1750.9,1757.0,1764.9,1751.0,1755,1755.35,1757.77,920609,1618215151.0,24788,439271,47.72,9,2017,1701.9275730182846,0.0025415500599690333,Slight or No change
HDFCBANK,EQ,2017-09-06,1755.35,1743.75,1762.8,1738.0,1761.55,1759.9,1753.59,1437908,2521503245.0,24340,869626,60.48,9,2017,1702.754463633198,0.0025920756544279833,Slight or No change
HDFCBANK,EQ,2017-09-07,1759.9,1760.1,1776.75,1760.1,1765.25,1766.55,1766.63,1736605,3067935846.0,27641,605806,34.88,9,2017,1703.834825294672,0.0037786237854422478,Slight or No change
HDFCBANK,EQ,2017-09-08,1766.55,1773.4,1790.0,1771.0,1785,1787.65,1781.89,2077916,3702622521.0,33955,1234323,59.4,9,2017,1705.4994498141175,0.011944184993348594,Slight or No change
HDFCBANK,EQ,2017-09-11,1787.65,1793.0,1829.0,1790.2,1822,1823.35,1816.72,2869419,5212939745.0,88980,1733975,60.43,9,2017,1708.6453196857692,0.01997035213828191,Slight or No change
HDFCBANK,EQ,2017-09-12,1823.35,1827.7,1839.9,1818.3,1837.1,1835.2,1833.12,1671920,3064825860.0,67989,919925,55.02,9,2017,1710.583552885068,0.006499026517125195,Slight or No change
HDFCBANK,EQ,2017-09-13,1835.2,1835.0,1849.0,1824.0,1843.25,1841.85,1841.58,1248844,2299847292.0,30091,657075,52.61,9,2017,1712.0682374167318,0.003623583260679908,Slight or No change
HDFCBANK,EQ,2017-09-14,1841.85,1840.15,1852.5,1831.5,1840,1839.4,1839.93,2038504,3750701011.0,29517,557209,27.33,9,2017,1714.3764492254031,-0.0013301843255421053,Slight or No change
HDFCBANK,EQ,2017-09-15,1839.4,1836.0,1851.8,1833.45,1850,1848.95,1845.98,941833,1738607041.0,24200,487645,51.78,9,2017,1715.494183962343,0.005191910405567102,Slight or No change
HDFCBANK,EQ,2017-09-18,1848.95,1853.55,1864.45,1852.5,1860,1860.45,1861.58,1021232,1901109128.0,29374,754277,73.86,9,2017,1716.7879968295306,0.0062197463425186506,Slight or No change
HDFCBANK,EQ,2017-09-19,1860.45,1864.9,1868.0,1847.55,1847.55,1849.7,1858.58,1060367,1970780896.0,23565,684467,64.55,9,2017,1718.0084622480613,-0.0057781719476470705,Slight or No change
HDFCBANK,EQ,2017-09-20,1849.7,1848.0,1861.45,1845.25,1850,1848.85,1850.15,861532,1593967559.0,26905,579361,67.25,9,2017,1718.9773958859944,-0.0004595339784830843,Slight or No change
HDFCBANK,EQ,2017-09-21,1848.85,1848.0,1848.5,1830.7,1843,1839.1,1839.29,1928124,3546374079.0,50920,1006098,52.18,9,2017,1720.9357802482982,-0.005273548421992014,Slight or No change
HDFCBANK,EQ,2017-09-22,1839.1,1834.8,1838.95,1820.0,1823,1824.1,1826.77,2060881,3764746964.0,52897,1491250,72.36,9,2017,1722.7027028555856,-0.008156163340764522,Slight or No change
HDFCBANK,EQ,2017-09-25,1824.1,1822.45,1822.45,1792.6,1798.8,1799.75,1802.36,2537307,4573149062.0,86102,1735249,68.39,9,2017,1724.2938242755079,-0.013349048846006184,Slight or No change
HDFCBANK,EQ,2017-09-26,1799.75,1789.05,1796.6,1785.0,1791,1792.3,1790.07,2859683,5119024677.0,69670,2089818,73.08,9,2017,1725.8406691217888,-0.0041394638144186535,Slight or No change
HDFCBANK,EQ,2017-09-27,1792.3,1796.0,1805.6,1770.0,1780.55,1776.5,1779.35,1834305,3263870334.0,50529,1187303,64.73,9,2017,1726.5691547291156,-0.00881548847849134,Slight or No change
HDFCBANK,EQ,2017-09-28,1776.5,1774.0,1799.0,1763.3,1795,1795.3,1789.02,6911616,12365024439.0,97472,3794792,54.9,9,2017,1730.1018397676194,0.010582606248240811,Slight or No change
HDFCBANK,EQ,2017-09-29,1795.3,1800.1,1822.0,1796.25,1800.05,1805.7,1812.45,1553408,2815470650.0,58153,1016550,65.44,9,2017,1730.965180359812,0.005792903692976248,Slight or No change
HDFCBANK,EQ,2017-10-03,1805.7,1808.0,1821.0,1797.1,1810.2,1808.85,1811.27,1098606,1989876646.0,34504,589947,53.7,10,2017,1731.589183331448,0.001744475826549241,Slight or No change
HDFCBANK,EQ,2017-10-04,1808.85,1807.9,1811.9,1793.35,1794,1797.0,1804.18,1656276,2988217758.0,25580,1215255,73.37,10,2017,1732.3698395360532,-0.006551123642092982,Slight or No change
HDFCBANK,EQ,2017-10-05,1797.0,1795.0,1805.0,1793.1,1798.8,1798.6,1800.4,834049,1501622832.0,38155,427038,51.2,10,2017,1732.7654999883716,0.000890372843628251,Slight or No change
HDFCBANK,EQ,2017-10-06,1798.6,1798.0,1804.45,1794.0,1799.95,1800.1,1799.53,757665,1363439873.0,24959,376128,49.64,10,2017,1733.1289457687426,0.0008339819859890518,Slight or No change
HDFCBANK,EQ,2017-10-09,1800.1,1798.8,1803.0,1790.5,1795.15,1795.5,1797.35,765623,1376094775.0,27930,520471,67.98,10,2017,1733.4672913292632,-0.002555413588133937,Slight or No change
HDFCBANK,EQ,2017-10-10,1795.5,1799.0,1814.95,1792.65,1800,1802.7,1806.18,949545,1715046387.0,30047,516925,54.44,10,2017,1733.9299675786697,0.004010025062656686,Slight or No change
HDFCBANK,EQ,2017-10-11,1802.7,1803.25,1815.25,1787.6,1789,1790.15,1802.03,1316860,2373017279.0,36368,902433,68.53,10,2017,1734.4462347264514,-0.006961779552892899,Slight or No change
HDFCBANK,EQ,2017-10-12,1790.15,1795.1,1821.45,1788.0,1820,1818.8,1805.42,1345390,2428990123.0,20722,650121,48.32,10,2017,1735.230279630657,0.016004245454291466,Slight or No change
HDFCBANK,EQ,2017-10-13,1818.8,1826.7,1856.55,1822.0,1848.9,1850.8,1845.91,1608366,2968902053.0,38331,921394,57.29,10,2017,1736.500321854057,0.017594018033868508,Slight or No change
HDFCBANK,EQ,2017-10-16,1850.8,1860.0,1873.25,1842.0,1854.15,1857.15,1857.21,818636,1520380115.0,17387,282082,34.46,10,2017,1737.1714165133603,0.003430948778906595,Slight or No change
HDFCBANK,EQ,2017-10-17,1857.15,1850.0,1853.7,1839.1,1848.95,1851.25,1848.53,653322,1207682521.0,21579,286796,43.9,10,2017,1737.6755836950667,-0.0031769108580351757,Slight or No change
HDFCBANK,EQ,2017-10-18,1851.25,1841.0,1875.0,1839.0,1866.25,1868.5,1864.24,981680,1830089741.0,21247,454935,46.34,10,2017,1738.5386167653937,0.00931802835921669,Slight or No change
HDFCBANK,EQ,2017-10-19,1868.5,1861.8,1865.0,1840.65,1845,1848.4,1853.98,142502,264195241.2,5682,69002,48.42,10,2017,1738.6437207121699,-0.010757291945410752,Slight or No change
HDFCBANK,EQ,2017-10-23,1848.4,1859.9,1869.7,1836.05,1865.85,1863.3,1850.99,1040723,1926372969.0,30073,581885,55.91,10,2017,1739.5086457490745,0.008061025752001738,Slight or No change
HDFCBANK,EQ,2017-10-24,1863.3,1863.0,1879.6,1853.0,1866.55,1867.1,1866.12,2832218,5285245264.0,66436,848580,29.96,10,2017,1741.8732204931925,0.0020393924757151627,Slight or No change
HDFCBANK,EQ,2017-10-25,1867.1,1860.0,1863.0,1785.0,1795.15,1795.1,1800.74,5341802,9619220470.0,173315,3343490,62.59,10,2017,1743.6708582618155,-0.03856247656793954,Slight or No change
HDFCBANK,EQ,2017-10-26,1795.1,1768.0,1810.0,1757.85,1791.7,1795.35,1789.19,7142866,12779964396.0,184420,4974132,69.64,10,2017,1745.903860214971,0.00013926800735331035,Slight or No change
HDFCBANK,EQ,2017-10-27,1795.35,1804.4,1807.5,1779.0,1787.9,1791.05,1792.86,1868022,3349109114.0,49615,1118984,59.9,10,2017,1746.4083168687819,-0.0023950761689920386,Slight or No change
HDFCBANK,EQ,2017-10-30,1791.05,1798.25,1816.0,1792.4,1815.75,1815.0,1805.49,1355588,2447503452.0,27755,880144,64.93,10,2017,1746.9600296908422,0.013372044331537492,Slight or No change
HDFCBANK,EQ,2017-10-31,1815.0,1811.5,1811.5,1799.25,1809.45,1808.5,1805.2,1170615,2113192780.0,55768,722914,61.76,10,2017,1747.3845310984304,-0.003581267217630857,Slight or No change
HDFCBANK,EQ,2017-11-01,1808.5,1815.1,1825.0,1812.0,1822.5,1821.2,1819.3,1047653,1905990950.0,26503,573002,54.69,11,2017,1747.8374284432502,0.007022394249377895,Slight or No change
HDFCBANK,EQ,2017-11-02,1821.2,1823.0,1829.8,1816.95,1820,1822.1,1822.05,1184486,2158197543.0,30785,739301,62.42,11,2017,1748.3490308681296,0.0004941796617614624,Slight or No change
HDFCBANK,EQ,2017-11-03,1822.1,1825.7,1840.0,1821.6,1830,1830.7,1829.95,952622,1743253303.0,50442,561501,58.94,11,2017,1748.802786897366,0.004719828769002898,Slight or No change
HDFCBANK,EQ,2017-11-06,1830.7,1825.0,1840.0,1822.6,1828,1828.6,1833.27,1537061,2817847903.0,51333,821944,53.48,11,2017,1749.5059691473991,-0.0011471022013438414,Slight or No change
HDFCBANK,EQ,2017-11-07,1828.6,1838.0,1844.95,1820.75,1825,1823.7,1828.67,1861594,3404233842.0,41972,1396048,74.99,11,2017,1750.2894573781284,-0.0026796456305369087,Slight or No change
HDFCBANK,EQ,2017-11-08,1823.7,1825.2,1833.6,1819.0,1822.6,1825.95,1826.22,820786,1498935108.0,20749,498960,60.79,11,2017,1750.640096661893,0.0012337555518999732,Slight or No change
