Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
HDFCBANK,EQ,2017-11-09,1825.95,1827.0,1835.0,1821.1,1834,1827.85,1826.26,778327,1421424360.0,12695,381328,48.99,11,2017,1750.9779217490639,0.0010405542320435224,Slight or No change
HDFCBANK,EQ,2017-11-10,1827.85,1821.7,1834.8,1812.35,1823.95,1822.0,1821.63,1936090,3526848074.0,22186,1525422,78.79,11,2017,1751.7425924582622,-0.0032004814399430037,Slight or No change
HDFCBANK,EQ,2017-11-13,1822.0,1822.0,1823.15,1795.0,1814.25,1813.55,1806.89,833968,1506888249.0,25953,529394,63.48,11,2017,1752.0279149244361,-0.004637760702524751,Slight or No change
HDFCBANK,EQ,2017-11-14,1813.55,1815.9,1819.0,1800.0,1801.35,1802.35,1805.86,1178117,2127513693.0,33880,898608,76.27,11,2017,1752.353954360454,-0.006175732678999735,Slight or No change
HDFCBANK,EQ,2017-11-15,1802.35,1798.0,1803.65,1788.0,1799.25,1800.25,1796.37,1537092,2761182589.0,26862,1177181,76.58,11,2017,1752.755437064453,-0.001165145504480214,Slight or No change
HDFCBANK,EQ,2017-11-16,1800.25,1804.0,1816.0,1795.2,1812.95,1807.7,1807.23,1003243,1813088828.0,32161,631891,62.98,11,2017,1753.0544077413615,0.004138314123038445,Slight or No change
HDFCBANK,EQ,2017-11-17,1807.7,1828.7,1838.3,1813.15,1822,1825.55,1827.72,1589693,2905508997.0,44931,797013,50.14,11,2017,1753.674125776722,0.00987442606627198,Slight or No change
HDFCBANK,EQ,2017-11-20,1825.55,1829.0,1839.7,1829.0,1836.05,1838.15,1836.08,598106,1098170760.0,30131,336543,56.27,11,2017,1753.9449487954992,0.006902029525348574,Slight or No change
HDFCBANK,EQ,2017-11-21,1838.15,1837.45,1850.0,1836.1,1848,1846.25,1845.41,568883,1049822787.0,17143,349608,61.46,11,2017,1754.2255573279663,0.00440660446644725,Slight or No change
HDFCBANK,EQ,2017-11-22,1846.25,1849.7,1860.0,1844.55,1854.6,1855.25,1853.89,1415199,2623628897.0,31420,944319,66.73,11,2017,1754.983828238723,0.004874746106973582,Slight or No change
HDFCBANK,EQ,2017-11-23,1855.25,1859.0,1860.0,1838.0,1840,1842.85,1847.79,808145,1493278728.0,16903,492990,61.0,11,2017,1755.3588305386502,-0.006683735345640818,Slight or No change
HDFCBANK,EQ,2017-11-24,1842.85,1843.0,1857.8,1841.0,1857.5,1851.4,1848.31,1300921,2404501397.0,26271,979768,75.31,11,2017,1756.0141571167376,0.004639552866483987,Slight or No change
HDFCBANK,EQ,2017-11-27,1851.4,1849.0,1862.0,1845.6,1860.15,1857.55,1852.09,967618,1792111672.0,75853,622801,64.36,11,2017,1756.5268699371074,0.0033218105217671656,Slight or No change
HDFCBANK,EQ,2017-11-28,1857.55,1856.0,1871.0,1855.85,1867.15,1865.35,1866.29,1272635,2375105183.0,44306,921267,72.39,11,2017,1757.2448314783373,0.004199079432585906,Slight or No change
HDFCBANK,EQ,2017-11-29,1865.35,1865.0,1875.5,1855.8,1873,1873.3,1869.11,818646,1530142584.0,17331,476557,58.21,11,2017,1757.7352846000083,0.004261934757552321,Slight or No change
HDFCBANK,EQ,2017-11-30,1873.3,1868.7,1873.95,1840.0,1852.75,1853.7,1859.89,1449078,2695122047.0,37220,770804,53.19,11,2017,1758.4478152996976,-0.010462819623124897,Slight or No change
HDFCBANK,EQ,2017-12-01,1853.7,1854.9,1860.0,1844.1,1850.85,1848.2,1850.81,964537,1785177398.0,39290,598556,62.06,12,2017,1758.8892059007112,-0.002967038895182572,Slight or No change
HDFCBANK,EQ,2017-12-04,1848.2,1854.9,1854.9,1830.1,1836.3,1834.1,1840.43,910483,1675680713.0,36729,629502,69.14,12,2017,1759.2367418428335,-0.007629044475706115,Slight or No change
HDFCBANK,EQ,2017-12-05,1834.1,1826.0,1828.55,1807.0,1824.9,1820.45,1818.21,973340,1769739388.0,30980,546351,56.13,12,2017,1759.5376387453,-0.007442342293222715,Slight or No change
HDFCBANK,EQ,2017-12-06,1820.45,1819.95,1821.35,1799.0,1799.3,1803.3,1809.42,1598780,2892866502.0,47014,1164494,72.84,12,2017,1759.8881521478334,-0.009420747617347458,Slight or No change
HDFCBANK,EQ,2017-12-07,1803.3,1806.65,1816.6,1803.1,1810.9,1809.65,1809.12,1057826,1913737163.0,49113,626080,59.19,12,2017,1760.1504715860706,0.0035213220207397367,Slight or No change
HDFCBANK,EQ,2017-12-08,1809.65,1814.0,1853.0,1814.0,1842.25,1840.4,1839.43,2239100,4118673541.0,38922,1482220,66.2,12,2017,1761.0360287856734,0.016992236067747912,Slight or No change
HDFCBANK,EQ,2017-12-11,1840.4,1848.0,1851.75,1840.0,1846.4,1846.4,1846.99,799558,1476774982.0,45584,490124,61.3,12,2017,1761.3710846714066,0.0032601608346012334,Slight or No change
HDFCBANK,EQ,2017-12-12,1846.4,1849.1,1849.9,1815.95,1818,1819.9,1826.78,602647,1100901257.0,17546,315406,52.34,12,2017,1761.5437253863968,-0.014352253032928974,Slight or No change
HDFCBANK,EQ,2017-12-13,1819.9,1820.05,1845.0,1815.1,1821.4,1821.35,1832.2,726865,1331763553.0,27628,270762,37.25,12,2017,1761.7557410425297,0.0007967470740148919,Slight or No change
HDFCBANK,EQ,2017-12-14,1821.35,1824.0,1840.0,1812.0,1837.1,1838.05,1826.18,920773,1681496961.0,21825,441606,47.96,12,2017,1762.0968286278483,0.009169022977461694,Slight or No change
HDFCBANK,EQ,2017-12-15,1838.05,1856.0,1888.0,1855.5,1871,1873.45,1877.73,3112531,5844489331.0,68576,1845713,59.3,12,2017,1763.7545960277519,0.019259541361769328,Slight or No change
HDFCBANK,EQ,2017-12-18,1873.45,1855.0,1899.0,1809.3,1878.4,1878.95,1876.25,3074497,5768529011.0,46417,1558319,50.69,12,2017,1765.4240579085642,0.0029357602284554307,Slight or No change
HDFCBANK,EQ,2017-12-19,1878.95,1879.8,1893.65,1876.15,1886.95,1884.5,1884.02,1238028,2332475336.0,34874,666370,53.83,12,2017,1766.1149253100255,0.0029537773756618257,Slight or No change
HDFCBANK,EQ,2017-12-20,1884.5,1898.9,1903.1,1863.65,1866.35,1868.15,1885.29,2335876,4403801177.0,83598,1303739,55.81,12,2017,1767.2197952212935,-0.008676041390289102,Slight or No change
HDFCBANK,EQ,2017-12-21,1868.15,1879.9,1885.0,1865.2,1866.05,1868.3,1871.04,1713636,3206288353.0,57272,1059344,61.82,12,2017,1768.0164317765286,8.029333832926255e-05,Slight or No change
HDFCBANK,EQ,2017-12-22,1868.3,1879.0,1880.0,1861.75,1874.65,1876.65,1870.36,1117726,2090553506.0,46791,609701,54.55,12,2017,1768.5720137399908,0.004469303645024958,Slight or No change
HDFCBANK,EQ,2017-12-26,1876.65,1881.0,1882.8,1856.7,1870,1868.35,1867.6,1696424,3168235275.0,23017,1186061,69.92,12,2017,1769.3405419812293,-0.004422774624996739,Slight or No change
HDFCBANK,EQ,2017-12-27,1868.35,1870.1,1870.3,1851.15,1852.5,1856.75,1863.9,872346,1625967980.0,21881,569939,65.33,12,2017,1769.6853847692494,-0.006208686809216601,Slight or No change
HDFCBANK,EQ,2017-12-28,1856.75,1858.9,1880.9,1858.0,1870.05,1878.05,1873.07,2175130,4074175063.0,42854,1373463,63.14,12,2017,1770.7409751233229,0.011471657466002316,Slight or No change
HDFCBANK,EQ,2017-12-29,1878.05,1876.8,1879.2,1868.15,1871.4,1872.4,1873.42,1586468,2972120303.0,29466,1059416,66.78,12,2017,1771.4581503451122,-0.003008439604909263,Slight or No change
HDFCBANK,EQ,2018-01-01,1872.4,1872.7,1880.75,1850.5,1855,1854.5,1862.24,1645129,3063622973.0,30994,1222191,74.29,1,2018,1772.0612366227836,-0.009559923093356182,Slight or No change
HDFCBANK,EQ,2018-01-02,1854.5,1858.55,1875.0,1858.55,1869.8,1872.35,1868.27,1194079,2230859133.0,33877,737318,61.75,1,2018,1772.5871140617808,0.00962523591264497,Slight or No change
HDFCBANK,EQ,2018-01-03,1872.35,1875.0,1878.25,1851.2,1853.85,1852.65,1859.01,1132822,2105921941.0,39569,765751,67.6,1,2018,1772.9834258758603,-0.01052153710577608,Slight or No change
HDFCBANK,EQ,2018-01-04,1852.65,1853.0,1865.5,1853.0,1859.25,1859.9,1860.54,593444,1104125326.0,11185,300493,50.64,1,2018,1773.2082286796917,0.0039133133619408955,Slight or No change
HDFCBANK,EQ,2018-01-05,1859.9,1863.0,1868.05,1855.55,1863.05,1863.6,1862.6,717717,1336816277.0,20342,394247,54.93,1,2018,1773.4900962677518,0.0019893542663582675,Slight or No change
HDFCBANK,EQ,2018-01-08,1863.6,1865.0,1870.7,1857.75,1864,1860.6,1861.87,1142577,2127331035.0,17668,792771,69.38,1,2018,1773.9203904093226,-0.0016097875080489654,Slight or No change
HDFCBANK,EQ,2018-01-09,1860.6,1862.0,1869.85,1855.0,1862.7,1863.7,1861.62,1326382,2469224840.0,49929,959503,72.34,1,2018,1774.4322790458086,0.0016661292056325827,Slight or No change
HDFCBANK,EQ,2018-01-10,1863.7,1865.2,1867.9,1857.3,1860.45,1864.2,1863.6,1153972,2150540895.0,18186,880760,76.32,1,2018,1774.87537281203,0.0002682835220260138,Slight or No change
HDFCBANK,EQ,2018-01-11,1864.2,1864.2,1876.0,1856.25,1873.95,1872.55,1868.69,1014774,1896296274.0,26221,622410,61.33,1,2018,1775.2975067266404,0.00447913314022097,Slight or No change
HDFCBANK,EQ,2018-01-12,1872.55,1873.0,1878.15,1860.0,1865,1865.3,1868.58,1084177,2025876708.0,29065,566529,52.25,1,2018,1775.7111759181205,-0.0038717257216095424,Slight or No change
HDFCBANK,EQ,2018-01-15,1865.3,1869.95,1904.4,1859.85,1893.05,1897.75,1891.97,3144111,5948565811.0,68116,1638414,52.11,1,2018,1777.316430344717,0.01739666541575091,Slight or No change
HDFCBANK,EQ,2018-01-16,1897.75,1903.45,1910.0,1885.25,1900.1,1900.15,1899.62,1611346,3060951109.0,60260,827555,51.36,1,2018,1778.1389305800874,0.0012646555131077264,Slight or No change
HDFCBANK,EQ,2018-01-17,1900.15,1897.0,1902.55,1887.0,1891.6,1890.5,1893.05,726374,1375065564.0,25142,346150,47.65,1,2018,1778.477071216731,-0.00507854643054495,Slight or No change
HDFCBANK,EQ,2018-01-18,1890.5,1924.0,1954.0,1918.05,1933.05,1934.3,1939.75,4162385,8073993016.0,79152,1499386,36.02,1,2018,1781.1186845857383,0.023168473948690815,Slight or No change
HDFCBANK,EQ,2018-01-19,1934.3,1935.15,1959.9,1919.25,1949.35,1952.2,1947.44,2863997,5577473373.0,62844,861137,30.07,1,2018,1783.091262871896,0.009253993692808882,Slight or No change
HDFCBANK,EQ,2018-01-22,1952.2,1960.0,1988.0,1953.15,1962.5,1963.35,1969.82,2212442,4358108236.0,87200,961425,43.46,1,2018,1784.6826513001945,0.005711504968753056,Slight or No change
HDFCBANK,EQ,2018-01-23,1963.35,1965.0,1966.7,1943.3,1951.5,1951.3,1953.81,1261949,2465611789.0,41602,726995,57.61,1,2018,1785.5174630680267,-0.006137469121654249,Slight or No change
HDFCBANK,EQ,2018-01-24,1951.3,1952.55,1969.0,1950.6,1957.6,1957.65,1958.02,1197642,2345001019.0,20553,698354,58.31,1,2018,1786.3320854458586,0.0032542407625686387,Slight or No change
HDFCBANK,EQ,2018-01-25,1957.65,1953.9,1980.0,1950.5,1969,1974.95,1968.83,2180917,4293844957.0,33097,1165553,53.44,1,2018,1787.9437019989641,0.008837126146144625,Slight or No change
HDFCBANK,EQ,2018-01-29,1974.95,1978.0,2006.95,1978.0,2000.6,1999.65,1995.69,2058973,4109064050.0,48366,1249653,60.69,1,2018,1789.6377856396432,0.012506645737866862,Slight or No change
HDFCBANK,EQ,2018-01-30,1999.65,1997.8,2001.9,1984.15,1995.55,1995.5,1994.03,1599390,3189237270.0,37667,1057272,66.1,1,2018,1790.909501989596,-0.002075363188558055,Slight or No change
HDFCBANK,EQ,2018-01-31,1995.5,1989.4,2013.5,1987.0,2004.6,2005.7,2003.12,1735837,3477096561.0,45781,1045031,60.2,1,2018,1792.3399801215116,0.005111500876973318,Slight or No change
HDFCBANK,EQ,2018-02-01,2005.7,2006.0,2015.0,1985.3,1986.5,1991.15,2001.09,1630355,3262488566.0,34891,701699,43.04,2,2018,1793.5758408691831,-0.007254325173256193,Slight or No change
HDFCBANK,EQ,2018-02-02,1991.15,1986.0,1989.9,1941.5,1941.5,1948.0,1963.93,1836531,3606812369.0,60365,1231464,67.05,2,2018,1794.6496623573385,-0.021670893704643035,Slight or No change
HDFCBANK,EQ,2018-02-05,1948.0,1918.0,1935.25,1905.85,1918,1913.85,1916.75,1981696,3798409855.0,49748,1385911,69.94,2,2018,1795.5374040114737,-0.017530800821355275,Slight or No change
HDFCBANK,EQ,2018-02-06,1913.85,1860.0,1912.0,1836.3,1898.8,1896.8,1868.86,2687451,5022468828.0,74329,1279189,47.6,2,2018,1796.5499095497605,-0.008908744154453085,Slight or No change
HDFCBANK,EQ,2018-02-07,1896.8,1907.0,1907.0,1862.4,1868.5,1872.8,1875.43,2091243,3921971760.0,57480,993289,47.5,2,2018,1797.1385995676449,-0.012652889076339102,Slight or No change
HDFCBANK,EQ,2018-02-08,1872.8,1884.0,1898.6,1866.5,1882,1880.95,1887.25,1292861,2439953543.0,53803,559966,43.31,2,2018,1797.5367331153834,0.0043517727466895195,Slight or No change
HDFCBANK,EQ,2018-02-09,1880.95,1847.9,1864.7,1844.1,1852,1849.5,1853.01,1602238,2968965973.0,52830,837518,52.27,2,2018,1797.8408552854253,-0.016720274329461216,Slight or No change
HDFCBANK,EQ,2018-02-12,1849.5,1860.0,1886.0,1855.15,1880,1876.65,1872.43,1095277,2050832317.0,22502,700531,63.96,2,2018,1798.1548997353493,0.014679643146796373,Slight or No change
HDFCBANK,EQ,2018-02-14,1876.65,1889.8,1897.9,1874.65,1879.85,1883.15,1889.56,894297,1689825412.0,31815,517624,57.88,2,2018,1798.4305481198455,0.0034636186822263326,Slight or No change
HDFCBANK,EQ,2018-02-15,1883.15,1889.7,1894.75,1875.0,1881.25,1881.9,1882.55,1228806,2313293857.0,32753,742302,60.41,2,2018,1798.8008532043011,-0.0006637814300507472,Slight or No change
HDFCBANK,EQ,2018-02-16,1881.9,1883.9,1894.85,1875.65,1880.4,1878.6,1883.79,895880,1687649892.0,22732,355509,39.68,2,2018,1799.058126345096,-0.0017535469472342857,Slight or No change
HDFCBANK,EQ,2018-02-19,1878.6,1882.6,1887.6,1859.05,1880,1878.2,1876.45,913638,1714398525.0,25194,457562,50.08,2,2018,1799.3174853078192,-0.00021292451825816183,Slight or No change
HDFCBANK,EQ,2018-02-20,1878.2,1884.75,1885.85,1858.8,1860.15,1863.2,1875.4,1021017,1914810586.0,31634,582362,57.04,2,2018,1799.5505884589008,-0.00798636992865509,Slight or No change
HDFCBANK,EQ,2018-02-21,1863.2,1867.95,1868.55,1852.2,1859.2,1857.4,1858.84,688268,1279377292.0,32317,352348,51.19,2,2018,1799.6925343245637,-0.0031129240017174764,Slight or No change
HDFCBANK,EQ,2018-02-22,1857.4,1850.0,1860.0,1841.55,1850.15,1853.2,1851.2,3313399,6133748039.0,41538,1640988,49.53,2,2018,1800.3172096097232,-0.002261225368795139,Slight or No change
HDFCBANK,EQ,2018-02-23,1853.2,1856.9,1884.85,1850.4,1877,1880.55,1869.03,1019187,1904887236.0,18810,553315,54.29,2,2018,1800.6042977174432,0.014758255989639535,Slight or No change
HDFCBANK,EQ,2018-02-26,1880.55,1888.1,1914.8,1883.55,1912.5,1911.55,1904.1,1197221,2279631075.0,30059,692072,57.81,2,2018,1801.0686767727964,0.0164845390976045,Slight or No change
HDFCBANK,EQ,2018-02-27,1911.55,1914.75,1921.75,1900.0,1900.5,1902.55,1908.74,1196832,2284446197.0,26645,764702,63.89,2,2018,1801.4915339521424,-0.00470822107713631,Slight or No change
HDFCBANK,EQ,2018-02-28,1902.55,1889.55,1895.45,1878.0,1888,1884.2,1883.79,1016591,1915043360.0,29207,533917,52.52,2,2018,1801.783233815097,-0.009644950198417823,Slight or No change
HDFCBANK,EQ,2018-03-01,1884.2,1879.3,1893.3,1868.0,1868.05,1874.35,1884.58,977460,1842102392.0,24955,492115,50.35,3,2018,1802.028482407336,-0.005227682836216996,Slight or No change
HDFCBANK,EQ,2018-03-05,1874.35,1874.15,1878.0,1858.25,1866,1869.95,1867.66,945366,1765625423.0,60906,482154,51.0,3,2018,1802.249771431172,-0.002347480459892637,Slight or No change
HDFCBANK,EQ,2018-03-06,1869.95,1870.0,1879.9,1839.5,1840,1846.25,1864.57,1144207,2133448786.0,32346,587401,51.34,3,2018,1802.4225949609418,-0.01267413567207687,Slight or No change
HDFCBANK,EQ,2018-03-07,1846.25,1840.0,1853.4,1828.5,1831.1,1832.6,1839.17,1407041,2587784690.0,41147,786990,55.93,3,2018,1802.567652189502,-0.007393364928909962,Slight or No change
HDFCBANK,EQ,2018-03-08,1832.6,1839.8,1858.5,1832.0,1850,1852.85,1844.42,1379681,2544714180.0,26260,841822,61.02,3,2018,1802.8035385288617,0.011049874495252743,Slight or No change
HDFCBANK,EQ,2018-03-09,1852.85,1854.95,1865.25,1844.0,1846.15,1851.05,1856.06,1027027,1906219130.0,29867,583405,56.81,3,2018,1802.9714351345167,-0.0009714763742342258,Slight or No change
HDFCBANK,EQ,2018-03-12,1851.05,1860.2,1869.45,1853.4,1866.3,1867.25,1863.99,1639279,3055594029.0,34880,1156796,70.57,3,2018,1803.3265002519063,0.008751789524864328,Slight or No change
HDFCBANK,EQ,2018-03-13,1867.25,1867.45,1884.75,1855.0,1859.45,1860.25,1870.24,1281050,2395869816.0,32044,696918,54.4,3,2018,1803.5711675562518,-0.0037488284910964786,Slight or No change
HDFCBANK,EQ,2018-03-14,1860.25,1856.0,1867.9,1848.0,1864,1864.5,1857.75,920098,1709311423.0,36271,509645,55.39,3,2018,1803.7586827898442,0.0022846391614030903,Slight or No change
HDFCBANK,EQ,2018-03-15,1864.5,1865.2,1887.5,1865.2,1873.5,1880.8,1879.2,1467731,2758155777.0,44905,802388,54.67,3,2018,1804.1350596213952,0.008742290158219257,Slight or No change
HDFCBANK,EQ,2018-03-16,1880.8,1880.0,1881.1,1846.55,1858,1853.0,1861.09,1974084,3673949097.0,35446,1068955,54.15,3,2018,1804.4540454496403,-0.014780944279030206,Slight or No change
HDFCBANK,EQ,2018-03-19,1853.0,1853.0,1860.0,1843.15,1847,1847.25,1851.78,1959685,3628898884.0,60212,1210689,61.78,3,2018,1804.72959017205,-0.0031030760928224543,Slight or No change
HDFCBANK,EQ,2018-03-20,1847.25,1845.1,1855.9,1835.25,1842.9,1839.5,1845.17,914343,1687115133.0,23270,453848,49.64,3,2018,1804.833730601266,-0.004195425632697258,Slight or No change
HDFCBANK,EQ,2018-03-21,1839.5,1848.0,1863.2,1843.3,1858.95,1858.9,1853.89,1480285,2744280456.0,44655,947180,63.99,3,2018,1805.0946289786925,0.010546344115248685,Slight or No change
HDFCBANK,EQ,2018-03-22,1858.9,1858.9,1880.0,1855.1,1863,1867.75,1872.05,1668306,3123149752.0,37562,856679,51.35,3,2018,1805.433534124356,0.004760880090376007,Slight or No change
HDFCBANK,EQ,2018-03-23,1867.75,1846.65,1853.1,1837.25,1842.25,1841.55,1844.22,1797538,3315060068.0,34048,886132,49.3,3,2018,1805.642802563423,-0.014027573283362349,Slight or No change
HDFCBANK,EQ,2018-03-26,1841.55,1839.9,1900.0,1833.5,1896.2,1893.45,1868.66,2625442,4906054711.0,86610,1573073,59.92,3,2018,1806.3796761620927,0.028182780809644203,Slight or No change
HDFCBANK,EQ,2018-03-27,1893.45,1893.8,1899.0,1876.0,1894.05,1892.6,1888.52,1534209,2897382139.0,31150,797281,51.97,3,2018,1806.8004319315094,-0.0004489159998944947,Slight or No change
HDFCBANK,EQ,2018-03-28,1892.6,1882.95,1899.7,1876.05,1890,1886.1,1886.44,2209377,4167862539.0,50573,1205141,54.55,3,2018,1807.353826879199,-0.0034344288280672153,Slight or No change
HDFCBANK,EQ,2018-04-02,1886.1,1890.5,1935.75,1890.5,1931.9,1931.2,1917.34,1149092,2203201440.0,37803,656967,57.17,4,2018,1807.8017036151552,0.023911775621653142,Slight or No change
HDFCBANK,EQ,2018-04-03,1931.2,1923.95,1925.7,1911.0,1913,1915.9,1917.02,1019971,1955306115.0,48938,592029,58.04,4,2018,1808.1475919540005,-0.007922535211267623,Slight or No change
HDFCBANK,EQ,2018-04-04,1915.9,1912.95,1924.95,1878.45,1883.1,1883.25,1903.29,928527,1767257058.0,34499,456685,49.18,4,2018,1808.3657214690347,-0.0170415992483951,Slight or No change
HDFCBANK,EQ,2018-04-05,1883.25,1901.3,1914.0,1890.2,1913.1,1908.9,1900.56,1214723,2308652575.0,61633,605874,49.88,4,2018,1808.7462703211459,0.013620071684587787,Slight or No change
HDFCBANK,EQ,2018-04-06,1908.9,1912.2,1926.45,1905.8,1920.1,1923.4,1917.27,930002,1783068526.0,24914,466973,50.21,4,2018,1809.0775801248387,0.007595997695007517,Slight or No change
HDFCBANK,EQ,2018-04-09,1923.4,1918.8,1942.0,1916.4,1937,1939.05,1936.3,1000884,1938008165.0,32002,541199,54.07,4,2018,1809.480527799773,0.008136633045648267,Slight or No change
HDFCBANK,EQ,2018-04-10,1939.05,1943.0,1943.0,1913.5,1921.2,1920.85,1920.94,1516809,2913693991.0,55147,947252,62.45,4,2018,1810.0013327163783,-0.009386039555452474,Slight or No change
HDFCBANK,EQ,2018-04-11,1920.85,1915.9,1920.0,1905.4,1918,1918.85,1913.82,717703,1373553936.0,64684,382502,53.3,4,2018,1810.2416505456072,-0.001041205716219351,Slight or No change
HDFCBANK,EQ,2018-04-12,1918.85,1916.0,1932.9,1905.9,1925,1928.8,1920.27,1178129,2262325817.0,26955,476496,40.45,4,2018,1810.6697769222274,0.005185397503713274,Slight or No change
HDFCBANK,EQ,2018-04-13,1928.8,1928.0,1940.0,1919.1,1930,1925.0,1928.02,824293,1589255011.0,26003,394398,47.85,4,2018,1810.957910433919,-0.0019701368726668944,Slight or No change
HDFCBANK,EQ,2018-04-16,1925.0,1920.0,1950.0,1919.85,1943.5,1942.1,1938.89,711936,1380367127.0,21855,318462,44.73,4,2018,1811.2427431530343,0.008883116883116937,Slight or No change
HDFCBANK,EQ,2018-04-17,1942.1,1943.5,1951.0,1934.1,1950,1948.5,1944.42,666958,1296845993.0,21401,354286,53.12,4,2018,1811.521456555058,0.0032954018845579025,Slight or No change
HDFCBANK,EQ,2018-04-18,1948.5,1951.0,1953.5,1930.05,1934,1932.6,1942.91,678180,1317640649.0,21302,345977,51.02,4,2018,1811.7709392511551,-0.008160123171670586,Slight or No change
HDFCBANK,EQ,2018-04-19,1932.6,1940.0,1944.8,1933.0,1939,1939.0,1938.07,792258,1535448278.0,36850,456501,57.62,4,2018,1812.076457447399,0.0033116009520852696,Slight or No change
HDFCBANK,EQ,2018-04-20,1939.0,1941.0,1961.0,1932.15,1959.7,1955.9,1945.78,2340345,4553789223.0,70006,1792050,76.57,4,2018,1813.0894918048714,0.008715832903558596,Slight or No change
HDFCBANK,EQ,2018-04-23,1955.9,1979.0,1979.0,1860.3,1939.5,1935.75,1947.51,3826155,7451481658.0,76106,1003096,26.22,4,2018,1814.485889600429,-0.010302162687254035,Slight or No change
HDFCBANK,EQ,2018-04-24,1935.75,1935.0,1948.05,1926.0,1934.1,1935.0,1935.57,1259354,2437572243.0,33400,466047,37.01,4,2018,1814.9357764284723,-0.00038744672607515795,Slight or No change
HDFCBANK,EQ,2018-04-25,1935.0,1927.9,1938.0,1912.0,1920,1920.75,1924.27,1005148,1934175516.0,42185,468604,46.62,4,2018,1815.250116354203,-0.0073643410852712865,Slight or No change
HDFCBANK,EQ,2018-04-26,1920.75,1916.8,1939.2,1911.25,1926.1,1930.25,1930.42,1961870,3787241209.0,33677,907515,46.26,4,2018,1815.9130685942066,0.004945984641416157,Slight or No change
HDFCBANK,EQ,2018-04-27,1930.25,1933.0,1935.5,1912.5,1925,1923.4,1918.5,1444252,2770792413.0,47025,825792,57.18,4,2018,1816.3672967876635,-0.0035487631135863174,Slight or No change
HDFCBANK,EQ,2018-04-30,1923.4,1930.0,1954.8,1928.8,1945.1,1944.3,1945.7,1152388,2242199201.0,32030,649513,56.36,4,2018,1816.7972228925867,0.010866174482686786,Slight or No change
HDFCBANK,EQ,2018-05-02,1944.3,1950.0,1978.0,1946.0,1969.55,1969.5,1965.16,1775012,3488178419.0,62881,938108,52.85,5,2018,1817.5835794715917,0.012960962814380528,Slight or No change
HDFCBANK,EQ,2018-05-03,1969.5,1968.05,1974.9,1946.0,1968,1967.9,1963.23,1038193,2038207487.0,30529,365265,35.18,5,2018,1818.0349671556603,-0.0008123889312007249,Slight or No change
HDFCBANK,EQ,2018-05-04,1967.9,1970.0,1990.0,1966.3,1985.4,1988.5,1981.08,1720359,3408176310.0,33291,1084558,63.04,5,2018,1818.8790087792222,0.010468011585954562,Slight or No change
HDFCBANK,EQ,2018-05-07,1988.5,1981.65,1987.3,1975.0,1977.5,1977.4,1980.88,1316032,2606904359.0,32517,781466,59.38,5,2018,1819.477173550298,-0.00558209705808399,Slight or No change
HDFCBANK,EQ,2018-05-08,1977.4,1979.25,1979.9,1954.6,1966.5,1967.05,1964.31,1775141,3486935565.0,30036,1149021,64.73,5,2018,1820.2244856067555,-0.00523414584808346,Slight or No change
HDFCBANK,EQ,2018-05-09,1967.05,1956.15,1980.5,1956.15,1978.1,1978.4,1973.46,1081833,2134957239.0,30775,618193,57.14,5,2018,1820.7111437185315,0.005770061767621737,Slight or No change
HDFCBANK,EQ,2018-05-10,1978.4,1988.6,1999.0,1982.0,1985.3,1992.7,1991.88,1792918,3571274019.0,41455,943387,52.62,5,2018,1821.5836657095833,0.007228063081277769,Slight or No change
